p_c,nu,loss,delta_loss,log10_one_plus_delta_loss
0.122,0.7291666666666666,4526.325309846364,4499.767847913939,3.6532866123674657
0.122,0.7770833333333333,4301.174356493837,4274.616894561412,3.630998784461953
0.122,0.825,4131.995827322055,4105.43836538963,3.613465308772475
0.122,0.8729166666666667,4004.688959960674,3978.1314980282486,3.599788291477226
0.122,0.9208333333333333,3909.1490902142473,3882.591628281822,3.5892335562235873
0.122,0.96875,3838.050014270518,3811.492552338093,3.5812090039662183
0.122,1.0166666666666666,3786.013275933329,3759.455814000904,3.5752404900094232
0.122,1.0645833333333334,3749.037983674742,3722.480521742317,3.5709490863056255
0.122,1.1125,3724.1068151489058,3697.5493532164805,3.568031418275611
0.122,1.1604166666666667,3708.9118313439653,3682.35436941154,3.5662435036163807
0.122,1.2083333333333333,3701.6622603935043,3675.104798461079,3.5653878837653807
0.122,1.25625,3700.9487166774343,3674.391254745009,3.565303577633073
0.122,1.3041666666666667,3705.646521789922,3679.089059857497,3.5658583289280426
0.122,1.3520833333333333,3714.8462887972364,3688.288826864811,3.5669426565831124
0.122,1.4,3727.803635170645,3701.24617323822,3.568465292894583
0.122,1.4479166666666667,3743.9024021353025,3717.3449402028773,3.5703496755590542
0.122,1.4958333333333333,3762.6274727523946,3736.0700108199694,3.572531234062636
0.122,1.54375,3783.544458059709,3756.986996127284,3.5749552729651626
0.122,1.5916666666666666,3806.284333052058,3779.726871119633,3.577575304008892
0.122,1.6395833333333334,3830.531668001391,3803.974206068966,3.5803517170330346
0.122,1.6875,3856.0154936413232,3829.458031708898,3.583250708368139
0.122,1.7354166666666666,3882.502114005323,3855.944652072898,3.586243406698089
0.122,1.7833333333333334,3909.789374334026,3883.2319124016008,3.589305152046856
0.122,1.83125,3937.702028243278,3911.144566310853,3.592414894988523
0.122,1.8791666666666667,3966.0879453703424,3939.530483437917,3.5955546915011016
0.122,1.9270833333333333,3994.8149698410125,3968.2575079085873,3.5987092749303455
0.122,1.975,4023.768289373448,3997.210827441023,3.60186569092772
0.122,2.0229166666666667,4052.848210416694,4026.290748484269,3.605012984438375
0.122,2.0708333333333333,4081.968260453097,4055.410798520672,3.608141930175527
0.122,2.11875,4111.053557314655,4084.49609538223,3.61124479976819
0.122,2.1666666666666665,4140.039399077943,4113.481937145518,3.6143151600821946
0.122,2.214583333333333,4168.870038227517,4142.312576295092,3.6173476982124693
0.122,2.2625,4197.497611319243,4170.940149386818,3.6203380694147307
0.122,2.310416666666667,4225.881201047306,4199.3237391148805,3.623282764848554
0.122,2.3583333333333334,4253.986011931581,4227.428549999156,3.6261789964849838
0.122,2.40625,4281.782644160305,4255.2251822278795,3.6290245969213752
0.122,2.4541666666666666,4309.24645270768,4282.688990775255,3.631817932166063
0.122,2.502083333333333,4336.356980886297,4309.7995189538715,3.63455782572175
0.122,2.55,4363.097459125456,4336.539997193031,3.637243492520575
0.122,2.597916666666667,4389.454361088178,4362.896899155753,3.6398744814541892
0.122,2.6458333333333335,4415.41701032409,4388.859548391665,3.642450625405161
0.122,2.69375,4440.977231555382,4414.419769622957,3.6449719978263695
0.122,2.7416666666666667,4466.129041448534,4439.571579516109,3.64743887503649
0.122,2.7895833333333333,4490.868374364588,4464.310912432163,3.649851703505116
0.122,2.8375,4515.192839127845,4488.63537719542,3.6522110714928275
0.122,2.8854166666666665,4539.101503323896,4512.544041391471,3.6545176844915574
0.122,2.933333333333333,4562.5947020461645,4536.037240113739,3.6567723439804816
0.122,2.98125,4585.673868365504,4559.116406433079,3.6589759290737076
0.122,3.029166666666667,4608.341383108526,4581.783921176101,3.6611293806894367
0.122,3.0770833333333334,4630.600441803386,4604.042979870961,3.663233687916947
0.122,3.125,4652.454936892151,4625.8974749597255,3.6652898762985657
0.122,3.1729166666666666,4673.909353521175,4647.35189158875,3.6672989977795374
0.122,3.220833333333333,4694.968677408506,4668.4112154760805,3.669262122109887
0.122,3.26875,4715.638313453592,4689.080851521167,3.6711803295097183
0.122,3.316666666666667,4735.924013901887,4709.366551969461,3.6730547044332518
0.122,3.3645833333333335,4755.831815007742,4729.274353075317,3.674886330287774
0.122,3.4125,4775.367981255133,4748.8105193227075,3.676676284981934
0.122,3.4604166666666667,4794.5389562990085,4767.981494366583,3.6784256371937603
0.122,3.5083333333333333,4813.351319881809,4786.793857949384,3.6801354432627034
0.122,3.55625,4831.811750061337,4805.254288128912,3.681806744622207
0.122,3.6041666666666665,4849.926990158852,4823.369528226427,3.683440565699934
0.122,3.652083333333333,4867.703819900843,4841.146357968418,3.6850379122220795
0.122,3.7,4885.149030285463,4858.5915683530375,3.6865997698663326
0.122,3.747916666666667,4902.269401755974,4875.711939823549,3.6881271032151384
0.122,3.7958333333333334,4919.071685308981,4892.5142233765555,3.689620854967119
0.122,3.84375,4935.562586206,4909.005124273574,3.691081945369929
0.122,3.8916666666666666,4951.748749993089,4925.191288060664,3.692511271842556
0.122,3.939583333333333,4967.63675056541,4941.079288632985,3.693909708759212
0.122,3.9875,4983.233080042437,4956.675618110012,3.6952781073705747
0.122,4.035416666666666,4998.544140245042,4971.986678312617,3.6966172958413
0.122,4.083333333333333,5013.576235588558,4987.018773656133,3.6979280793854787
0.122,4.13125,5028.335567226142,5001.778105293717,3.699211240484123
0.122,4.179166666666666,5042.828228295059,5016.270766362633,3.7004675391708797
0.122,4.227083333333334,5057.060200134466,5030.502738202041,3.701697713373998
0.122,4.275,5071.03734935783,5044.479887425405,3.702902479304183
0.122,4.322916666666667,5084.765425675868,5058.207963743443,3.70408253187939
0.122,4.370833333333334,5098.250060377405,5071.69259844498,3.705238545178812
0.122,4.41875,5111.496765385716,5084.93930345329,3.706371172919399
0.122,4.466666666666667,5124.510932817041,5097.953470884616,3.7074810489491843
0.122,4.514583333333333,5137.297834976127,5110.740373043702,3.7085687877524864
0.122,4.5625,5149.8626247308175,5123.305162798392,3.709634984962796
0.122,4.610416666666667,5162.2103362142925,5135.652874281867,3.7106802178797462
0.122,4.658333333333333,5174.345885809167,5147.788423876742,3.7117050459871255
0.122,4.70625,5186.2740733730025,5159.716611440577,3.712710011469353
0.122,4.754166666666666,5197.999583669222,5171.442121736797,3.713695639724246
0.122,4.802083333333333,5209.526987971523,5182.969526039098,3.7146624398702603
0.122,4.85,5220.860745813702,5194.303283881277,3.715610905246708
0.122,4.897916666666666,5232.005206859812,5205.447744927386,3.716541513905702
0.122,4.945833333333334,5242.964612872729,5216.407150940304,3.717454729094832
0.122,4.99375,5253.7430997615675,5227.185637829142,3.7183509997297564
0.122,5.041666666666667,5264.344699690919,5237.787237758494,3.7192307608560844
0.122,5.089583333333334,5274.773343236795,5248.21588130437,3.7200944341000675
0.122,5.1375,5285.032861575995,5258.47539964357,3.720942428107732
0.122,5.185416666666667,5295.126988697436,5268.569526765011,3.721775138972233
0.122,5.233333333333333,5305.059363625128,5278.501901692703,3.722592950649252
0.122,5.28125,5314.833532644148,5288.276070711723,3.723396235360393
0.122,5.329166666666667,5324.452951521778,5297.895489589353,3.7241853539845615
0.122,5.377083333333333,5333.920987717248,5307.363525784823,3.7249606564373874
0.122,5.425,5343.240922574329,5316.683460641903,3.7257224820387993
0.122,5.472916666666666,5352.4159534918535,5325.858491559428,3.7264711598688973
0.122,5.520833333333333,5361.449196067937,5334.891734135512,3.7272070091122904
0.122,5.56875,5370.343686214402,5343.7862242819765,3.7279303393911256
0.122,5.616666666666666,5379.102382238368,5352.5449203059425,3.728641451087021
0.122,5.664583333333334,5387.728166888548,5361.170704956123,3.7293406356521572
0.122,5.7125,5396.223849364204,5369.666387431779,3.7300281759097835
0.122,5.760416666666667,5404.592167285117,5378.034705352692,3.7307043463444116
0.122,5.808333333333334,5412.835788621281,5386.2783266888555,3.731369413381975
0.122,5.85625,5420.957313581309,5394.399851648884,3.7320236356602323
0.122,5.904166666666667,5428.959276458875,5402.40181452645,3.7326672642897076
0.122,5.952083333333333,5436.844147436644,5410.286685504218,3.7333005431054436
0.122,6.0,5444.614334347457,5418.056872415032,3.733923708909865
0.12266666666666666,0.25,24056.728858118488,24030.171396186062,4.380774940945411
0.12266666666666666,0.29791666666666666,18460.962837351122,18434.405375418697,4.2656526917317645
0.12266666666666666,0.3458333333333333,14408.252091467059,14381.694629534633,4.157840259698127
0.12266666666666666,0.39375,11510.486488515564,11483.929026583139,4.060128315729691
0.12266666666666666,0.44166666666666665,9445.737508621487,9419.180046689062,3.974059203486751
0.12266666666666666,0.4895833333333333,7970.124679664085,7943.56721773166,3.900070243888224
0.12266666666666666,0.5375,6908.06809081301,6881.510628880585,3.8377468907607
0.12266666666666666,0.5854166666666667,6136.470357502601,6109.912895570175,3.7861060933675397
0.12266666666666666,0.6333333333333333,5570.039128505054,5543.4816665726285,3.7438609517711496
0.12266666666666666,0.68125,5149.841367004223,5123.283905071798,3.709633183326825
0.12266666666666666,0.7291666666666666,4835.046097328658,4808.488635396233,3.682098902853745
0.12266666666666666,0.7770833333333333,4597.189344508617,4570.631882576192,3.66007125282511
0.12266666666666666,0.825,4416.261680324701,4389.704218392276,3.642534181662178
0.12266666666666666,0.8729166666666667,4278.057566038674,4251.500104106249,3.628644332916651
0.12266666666666666,0.9208333333333333,4172.380656271705,4145.82319433928,3.6177155190004466
0.12266666666666666,0.96875,4091.8249630807095,4065.2675011482843,3.6091959454902223
0.12266666666666666,1.0166666666666666,4030.9428623044855,4004.3854003720603,3.6026443104831993
0.12266666666666666,1.0645833333333334,3985.673594767504,3959.1161328350786,3.597707922064377
0.12266666666666666,1.1125,3952.9479911911826,3926.3905292587574,3.5941040885047704
0.12266666666666666,1.1604166666666667,3930.4131004414,3903.8556385089746,3.5916049827567624
0.12266666666666666,1.2083333333333333,3916.238915440838,3889.6814535084127,3.5900256747393033
0.12266666666666666,1.25625,3908.981675806133,3882.4242138737077,3.589214834193113
0.12266666666666666,1.3041666666666667,3907.486412169566,3880.9289502371407,3.5890475823655
0.12266666666666666,1.3520833333333333,3910.81688278172,3884.2594208492947,3.589420022179894
0.12266666666666666,1.4,3918.204752350434,3891.6472904180087,3.5902450544336224
0.12266666666666666,1.4479166666666667,3929.0123739984897,3902.4549120660645,3.5914491672913305
0.12266666666666666,1.4958333333333333,3942.7052503272,3916.1477883947746,3.5929699571678673
0.12266666666666666,1.54375,3958.8314281635426,3932.2739662311174,3.5947541975865964
0.12266666666666666,1.5916666666666666,3977.005896054495,3950.44843412207,3.596756318826841
0.12266666666666666,1.6395833333333334,3996.8986193916703,3970.341157459245,3.5989371966679817
0.12266666666666666,1.6875,4018.2252430365074,3991.667781104082,3.6012631752492537
0.12266666666666666,1.7354166666666666,4040.7397683043687,4014.1823063719435,3.603705268880924
0.12266666666666666,1.7833333333333334,4064.228706244773,4037.671244312348,3.6062385021939947
0.12266666666666666,1.83125,4088.506347120259,4061.9488851878336,3.608841358624589
0.12266666666666666,1.8791666666666667,4113.410883964018,4086.8534220315923,3.611495314928974
0.12266666666666666,1.9270833333333333,4138.801197971413,4112.243736038988,3.614184445001631
0.12266666666666666,1.975,4164.554163535965,4137.99670160354,3.6168950803084785
0.12266666666666666,2.0229166666666667,4190.562366771049,4164.004904838624,3.6196155171817246
0.12266666666666666,2.0708333333333333,4216.73215743233,4190.174695499904,3.6223357633655593
0.12266666666666666,2.11875,4242.981973137449,4216.424511205024,3.625047317779121
0.12266666666666666,2.1666666666666665,4269.240888691773,4242.683426759348,3.6277429786365736
0.12266666666666666,2.214583333333333,4295.447353604293,4268.889891671868,3.6304166759487058
0.12266666666666666,2.2625,4321.548088533283,4294.9906266008575,3.6330633251077082
0.12266666666666666,2.310416666666667,4347.497117160825,4320.9396552284,3.635678698784086
0.12266666666666666,2.3583333333333334,4373.254914375232,4346.697452442807,3.638259314782646
0.12266666666666666,2.40625,4398.787655010644,4372.230193078219,3.640802337841656
0.12266666666666666,2.4541666666666666,4424.066550018848,4397.509088086423,3.6433054936358236
0.12266666666666666,2.502083333333333,4449.067259021118,4422.509797088693,3.645766993474066
0.12266666666666666,2.55,4473.769369845525,4447.2119079131,3.6481854683773243
0.12266666666666666,2.597916666666667,4498.155936998599,4471.598475066174,3.650559911387433
0.12266666666666666,2.6458333333333335,4522.213072122752,4495.655610190327,3.65288962710067
0.12266666666666666,2.69375,4545.929580406207,4519.3721184737815,3.655174187543184
0.12266666666666666,2.7416666666666667,4569.2966376810045,4542.739175748579,3.6574133936131243
0.12266666666666666,2.7895833333333333,4592.307503596092,4565.750041663667,3.659607241408406
0.12266666666666666,2.8375,4614.957266809867,4588.399804877442,3.661755892841507
0.12266666666666666,2.8854166666666665,4637.24261862649,4610.685156694065,3.6638596500151555
0.12266666666666666,2.933333333333333,4659.161651916416,4632.604189983991,3.6659189328964397
0.12266666666666666,2.98125,4680.7136825243915,4654.156220591966,3.667934259882911
0.12266666666666666,3.029166666666667,4701.899090685552,4675.341628753127,3.669906230903562
0.12266666666666666,3.0770833333333334,4722.719180249241,4696.1617183168155,3.6718355127409605
0.12266666666666666,3.125,4743.176053755799,4716.618591823374,3.673722826299
0.12266666666666666,3.1729166666666666,4763.2725016288105,4736.715039696385,3.6755689355743453
0.12266666666666666,3.220833333333333,4783.011903937007,4756.454442004582,3.6773746381191734
0.12266666666666666,3.26875,4802.39814335047,4775.840681418044,3.679140756808822
0.12266666666666666,3.316666666666667,4821.435528066537,4794.878066134112,3.68086813275077
0.12266666666666666,3.3645833333333335,4840.128723614934,4813.5712616825085,3.68255761919145
0.12266666666666666,3.4125,4858.482692570814,4831.925230638389,3.6842100762950265
0.12266666666666666,3.4604166666666667,4876.502641310198,4849.945179377773,3.685826366683731
0.12266666666666666,3.5083333333333333,4894.193973036692,4867.636511104267,3.687407351642956
0.12266666666666666,3.55625,4911.562246392143,4885.0047844597175,3.6889538879062345
0.12266666666666666,3.6041666666666665,4928.613139038535,4902.05567710611,3.690466824945681
0.12266666666666666,3.652083333333333,4945.352415665021,4918.794953732596,3.6919470027026944
0.12266666666666666,3.7,4961.7858999330865,4935.228438000661,3.6933952497017475
0.12266666666666666,3.747916666666667,4977.919449925708,4951.361987993283,3.694812381497184
0.12266666666666666,3.7958333333333334,4993.7589367133,4967.201474780874,3.696199199409139
0.12266666666666666,3.84375,5009.310225691172,4982.752763758746,3.697556489510148
0.12266666666666666,3.8916666666666666,5024.579160380591,4998.021698448166,3.698885021828776
