replicate,status,input_rms_shift,initial_p_c,initial_nu,p_c,nu,loss,converged,evaluations,boundary_hit
490,ok,0.0014776177858254198,0.1,1.25,0.0977110118770913,1.3002440544512441,41.105815234708494,true,71,false
491,ok,0.0012655911613369867,0.1,1.25,0.09743393180442816,1.3010254367383913,40.98758254654778,true,68,false
492,ok,0.0013582205133787952,0.1,1.25,0.09766553044899554,1.2865941912609753,42.552127881800956,true,71,false
493,ok,0.0013708913924438241,0.1,1.25,0.09792784583185063,1.273280234354424,39.78702774519707,true,73,false
494,ok,0.0013486060475932026,0.1,1.25,0.0978109460258029,1.2786783388328034,45.42382486341732,true,71,false
495,ok,0.0011938018943539104,0.1,1.25,0.09744258709697758,1.2925734594958689,33.549574152113856,true,69,false
496,ok,0.0012915475452837336,0.1,1.25,0.09789461893093529,1.2662496316584007,36.61650980642763,true,75,false
497,ok,0.001324315336734832,0.1,1.25,0.0979273182116291,1.2886732594508754,39.431923674334094,true,72,false
498,ok,0.001327080244487364,0.1,1.25,0.09793130987907755,1.274339230492072,33.46948106124107,true,71,false
499,ok,0.0012089501618458706,0.1,1.25,0.09731015621852081,1.3026081331328385,32.253037415144775,true,74,false
500,ok,0.0013056997556298467,0.1,1.25,0.09770548526912129,1.2850765660891754,36.42501685346298,true,71,false
501,ok,0.0010769876829081174,0.1,1.25,0.09791099217467499,1.276706795632468,34.13212732428613,true,73,false
502,ok,0.0013156742626623317,0.1,1.25,0.0977326895795338,1.2866006185700676,33.264860151764125,true,75,false
503,ok,0.0011517860526639074,0.1,1.25,0.09776018919758211,1.29389336930217,42.018739035667934,true,73,false
504,ok,0.0011875319358928588,0.1,1.25,0.09753378618595579,1.2979488668149162,31.555506181159274,true,74,false
505,ok,0.0013530751441361412,0.1,1.25,0.09773544521802528,1.288170697670416,42.04747292884315,true,71,false
506,ok,0.0012842690191623657,0.1,1.25,0.09784003414122303,1.2823081744676585,40.72013827264982,true,70,false
507,ok,0.0014528605245183574,0.1,1.25,0.0979425908256991,1.2796640332414027,32.29764236324557,true,74,false
508,ok,0.0011537651728467473,0.1,1.25,0.09817313106655202,1.2656991766686998,34.31447132506054,true,67,false
509,ok,0.0011650660978441184,0.1,1.25,0.09796954457372098,1.2787210993621518,35.3078021592083,true,70,false
510,ok,0.001298956846430575,0.1,1.25,0.09754433371697192,1.2977138071536913,35.257288508501574,true,74,false
511,ok,0.0011201405335112267,0.1,1.25,0.09763303424866066,1.2976159858435048,33.030448478373,true,70,false
512,ok,0.00130877947099721,0.1,1.25,0.09716962227743417,1.3211113863909218,41.85776065421563,true,71,false
513,ok,0.0012462556264345392,0.1,1.25,0.0977485389251001,1.291306699026526,35.46699798927795,true,72,false
514,ok,0.0012366177488578015,0.1,1.25,0.09740490977263623,1.3114009026893998,35.34607497963851,true,68,false
515,ok,0.0012122588852791515,0.1,1.25,0.09776541079960459,1.2925782584463454,40.074939586105295,true,71,false
516,ok,0.0013389313040768796,0.1,1.25,0.09766105960998159,1.2881182939849676,40.66421711703457,true,71,false
517,ok,0.0011528702774133669,0.1,1.25,0.09784578173886427,1.2867770163107344,35.37315627554851,true,69,false
518,ok,0.001183814195464258,0.1,1.25,0.09764982985354227,1.2877431676892477,42.812260665719435,true,70,false
519,ok,0.0012272190785131546,0.1,1.25,0.09738667517285184,1.299190554588866,30.881263043935064,true,71,false
520,ok,0.0012706856319753624,0.1,1.25,0.09737841164970204,1.2987583578679438,29.286055508280615,true,71,false
521,ok,0.0011610217934811943,0.1,1.25,0.09746180258217127,1.2927823106727032,34.89915826756679,true,72,false
522,ok,0.0010727546173919526,0.1,1.25,0.0976467379820833,1.2805953536053558,35.19869300561189,true,73,false
523,ok,0.001314049438158969,0.1,1.25,0.09767045279261363,1.2788676850064864,43.10597493417588,true,75,false
524,ok,0.0014789339670899257,0.1,1.25,0.09760602311611737,1.2977368620968164,48.69481913179085,true,66,false
525,ok,0.0013721866842001705,0.1,1.25,0.09773716164253986,1.2746285256735768,49.34945906689533,true,71,false
526,ok,0.0011233992727102426,0.1,1.25,0.09777590429340986,1.288637872722731,38.505804901656084,true,68,false
527,ok,0.0012221363606204547,0.1,1.25,0.09769866565917493,1.2745089860785366,38.56370890937341,true,75,false
528,ok,0.0012309937769998467,0.1,1.25,0.09764288884808296,1.2869832967640866,33.6572130749033,true,73,false
529,ok,0.0012297876962215025,0.1,1.25,0.09801331404558737,1.2855991347991793,32.76633338835213,true,70,false
530,ok,0.0011914360046122615,0.1,1.25,0.09777360976544619,1.2868825399714294,37.814845535495145,true,73,false
531,ok,0.00123416188385299,0.1,1.25,0.09760762562080483,1.3044388890821303,35.84134882672075,true,69,false
532,ok,0.001247001341490455,0.1,1.25,0.09729119234702417,1.3013188589495959,41.03518577400755,true,77,false
533,ok,0.0010913605734286607,0.1,1.25,0.0974993444045613,1.298632423590849,42.64574727009352,true,68,false
534,ok,0.0014638390250836938,0.1,1.25,0.09723890323146919,1.299067320514075,41.58971091786801,true,66,false
535,ok,0.0011622705534883842,0.1,1.25,0.09756912780879058,1.2996638550824586,37.75501896140447,true,64,false
536,ok,0.0012474784443571674,0.1,1.25,0.09794042298569643,1.259689801532986,35.99269015275687,true,72,false
537,ok,0.0013027823975279363,0.1,1.25,0.09803612037133179,1.2824755948194297,42.272110937404236,true,78,false
538,ok,0.0011521000685275821,0.1,1.25,0.09783575611737785,1.292843755011642,31.719712431983744,true,74,false
539,ok,0.0012560539816975462,0.1,1.25,0.09767252612143612,1.279080721615355,39.406545414845475,true,72,false
540,ok,0.0012669955713331285,0.1,1.25,0.09764710674939517,1.3011230442469812,38.194790847124146,true,73,false
541,ok,0.0013051786690046149,0.1,1.25,0.09767224812066398,1.2995210998649354,32.967126236433145,true,69,false
542,ok,0.0011107271558824913,0.1,1.25,0.09724114225969134,1.2998120955055417,33.83104505018193,true,72,false
543,ok,0.0011497906411684416,0.1,1.25,0.09734185060919415,1.2988573311436884,40.78649744517957,true,67,false
544,ok,0.00137803447429507,0.1,1.25,0.09801588820306655,1.2691134692869022,40.376528993389286,true,71,false
545,ok,0.0012881300448113358,0.1,1.25,0.0977667530966669,1.2852275634872032,45.87732567119519,true,68,false
546,ok,0.0012087122011401952,0.1,1.25,0.09809814620419872,1.265551455592978,33.22916700625424,true,75,false
547,ok,0.0014313823931974084,0.1,1.25,0.09757986813221872,1.297253875837697,49.413028892557634,true,75,false
548,ok,0.0010990253819286797,0.1,1.25,0.09750115500221675,1.3161760765618302,28.74576701164122,true,70,false
549,ok,0.0011160462621501287,0.1,1.25,0.09782316841782203,1.2888915836523018,37.463901035432315,true,76,false
550,ok,0.0010687531676366216,0.1,1.25,0.09775798924882566,1.2719566334433456,29.974557593711317,true,73,false
551,ok,0.001177032258806709,0.1,1.25,0.09734720922744083,1.3057426274433837,34.435062597115454,true,73,false
552,ok,0.0013933271309449094,0.1,1.25,0.09760783082646558,1.2905110349902584,35.465634672893934,true,74,false
553,ok,0.0013260486183664627,0.1,1.25,0.09780059254834161,1.275074109484562,42.2245003093784,true,72,false
554,ok,0.0012080966562590004,0.1,1.25,0.0979302179937269,1.276707101270394,44.57814580293137,true,70,false
555,ok,0.0011615836359082671,0.1,1.25,0.09770859524138925,1.2955277811793628,32.19519085702795,true,70,false
556,ok,0.0012252301371125682,0.1,1.25,0.09742744057550584,1.3025808386717497,30.871643109133686,true,70,false
557,ok,0.0010559461265719032,0.1,1.25,0.09772904349837108,1.2760475415022599,34.32321809369246,true,70,false
558,ok,0.0010737530810257993,0.1,1.25,0.09754985551574505,1.290901283754871,31.81494923721,true,72,false
559,ok,0.0012716874179171881,0.1,1.25,0.09732796686373046,1.295439244184352,34.81228126534343,true,74,false
560,ok,0.0012365363812772505,0.1,1.25,0.09766860817502168,1.288612663272025,39.178086496999924,true,73,false
561,ok,0.0011988765317043995,0.1,1.25,0.09786941060351369,1.2816194066309405,35.32624961651324,true,68,false
562,ok,0.001440726839883439,0.1,1.25,0.09776501316049266,1.2851843599449106,37.18776000898062,true,69,false
563,ok,0.001039728715804808,0.1,1.25,0.09744343570013889,1.2998592503267803,32.43600396397389,true,71,false
564,ok,0.0013070794888312967,0.1,1.25,0.09770138696321089,1.2835777390466667,38.405934201955446,true,71,false
565,ok,0.0012141633302783473,0.1,1.25,0.09775030381520543,1.3004800540014143,37.250187945049255,true,72,false
566,ok,0.0011604112723459928,0.1,1.25,0.09766722661975143,1.284893067561376,36.654848294912284,true,72,false
567,ok,0.0015221609882249845,0.1,1.25,0.09756369040736726,1.296306823117288,41.00544070419278,true,66,false
568,ok,0.0011960258265513194,0.1,1.25,0.09767616105780412,1.2926918236458445,35.61399433537744,true,72,false
569,ok,0.0010000172838012615,0.1,1.25,0.09762223614794961,1.29087054221886,34.8303351174255,true,72,false
570,ok,0.001297194503629632,0.1,1.25,0.09774914484755556,1.2822747937125007,39.30593485949226,true,72,false
571,ok,0.0010832495694112155,0.1,1.25,0.0975851820723829,1.2841569699860418,30.40634637929262,true,73,false
572,ok,0.0012803862264523596,0.1,1.25,0.09764764411456148,1.2984257779575796,35.78653828397712,true,71,false
573,ok,0.0010607963465665187,0.1,1.25,0.09777998898291158,1.2963219852901222,36.86394761724547,true,73,false
574,ok,0.0013283202053350086,0.1,1.25,0.09774054033946021,1.301493839425736,41.00013378957155,true,72,false
575,ok,0.0012512038647283122,0.1,1.25,0.09790463729221757,1.2834201206902736,35.843521054201865,true,69,false
576,ok,0.0012662275067164878,0.1,1.25,0.09749567486836737,1.3034746942703161,39.014578182232995,true,72,false
577,ok,0.0012920870283726718,0.1,1.25,0.0974040860484566,1.2991817620624844,50.282594654592046,true,72,false
578,ok,0.0011712544715120842,0.1,1.25,0.09752038989398484,1.2857478758667564,35.19803903114826,true,67,false
579,ok,0.0012962414803224874,0.1,1.25,0.09790553979049828,1.2774570617440817,33.49484907991718,true,68,false
580,ok,0.0012530318786403121,0.1,1.25,0.09747691499557465,1.2980916692757458,33.17764624467175,true,71,false
581,ok,0.0013147576409061011,0.1,1.25,0.09734687670122316,1.2980559683010893,34.27898282954292,true,73,false
582,ok,0.0013641960504991652,0.1,1.25,0.09774205129483061,1.2855617055888842,31.23060264269587,true,66,false
583,ok,0.0013576477479108283,0.1,1.25,0.09759985998095838,1.310545567690482,34.253742346531695,true,70,false
584,ok,0.0012944754407352307,0.1,1.25,0.09762117389474548,1.299618451901313,36.880093444892005,true,73,false
585,ok,0.0011189495735501834,0.1,1.25,0.0977157526289529,1.2800822567452501,36.572725159782536,true,78,false
586,ok,0.0011867987858203523,0.1,1.25,0.0977611133088718,1.2863993566850116,40.68984781804109,true,75,false
587,ok,0.0013926814884944378,0.1,1.25,0.09763072878085322,1.2948228507280974,49.611988105126784,true,75,false
588,ok,0.0012996666239206707,0.1,1.25,0.09805295315600926,1.2714088931962912,40.336711915396464,true,70,false
589,ok,0.001061456023059316,0.1,1.25,0.09756346784355681,1.2868191262777098,34.94845652071176,true,71,false
590,ok,0.0012108414582582849,0.1,1.25,0.09776821787135076,1.2720349433080549,44.3976452898757,true,69,false
591,ok,0.0011788522352664042,0.1,1.25,0.09761362244155937,1.2840130107706067,41.79606203410634,true,75,false
592,ok,0.0012501530770467073,0.1,1.25,0.09775693490612829,1.2921837077690905,39.990023116480394,true,67,false
593,ok,0.0011427241655441128,0.1,1.25,0.09786112737287321,1.2770167469529166,36.731837550803775,true,71,false
594,ok,0.0013099415687656596,0.1,1.25,0.09752510923856206,1.2847351130234028,33.49030425021776,true,73,false
595,ok,0.0013195505220516808,0.1,1.25,0.09753716657829878,1.2983018426800101,47.50987823801411,true,68,false
596,ok,0.001347107097028377,0.1,1.25,0.09769854016890428,1.3175845228724974,39.16150673715706,true,67,false
597,ok,0.001514896810241222,0.1,1.25,0.09779015294332478,1.294458961165357,39.06055556064505,true,73,false
598,ok,0.001208161034969999,0.1,1.25,0.09751582511892273,1.289469044455144,40.148719191555564,true,71,false
599,ok,0.0013176231874847647,0.1,1.25,0.09807819768562566,1.273212149792674,40.60220130106171,true,73,false
600,ok,0.0014504911896864594,0.1,1.25,0.0978082738387605,1.2817999171436678,46.08185266376311,true,70,false
601,ok,0.0012170780633737922,0.1,1.25,0.09765595584678423,1.301569182770993,36.44407577164737,true,67,false
602,ok,0.0011468179271465315,0.1,1.25,0.09783565835067784,1.2805883807146168,38.12276569660345,true,71,false
603,ok,0.0010212277771582208,0.1,1.25,0.09759091141894591,1.2913372276182262,33.53675522467386,true,68,false
604,ok,0.0012676691939087063,0.1,1.25,0.09766363407618359,1.2990994713063033,36.65168965119649,true,71,false
605,ok,0.0014299188442826317,0.1,1.25,0.09766734682744442,1.2813612481490022,49.659165615261266,true,68,false
606,ok,0.0011840378705988842,0.1,1.25,0.09803067534158036,1.2767766466447856,32.4896831686639,true,66,false
607,ok,0.0012831515022700302,0.1,1.25,0.0976136600024593,1.303147097128938,46.73726073397944,true,72,false
608,ok,0.0012684738570131859,0.1,1.25,0.09753857853524503,1.3023816467885143,35.8162332013618,true,70,false
609,ok,0.0013432345336335198,0.1,1.25,0.09760726222650684,1.29586084848542,38.157608162708506,true,75,false
610,ok,0.001252561819277239,0.1,1.25,0.09752564505758035,1.3015311100614064,39.968637467535835,true,74,false
611,ok,0.001249063846977865,0.1,1.25,0.09760760687257977,1.2973795076102466,30.79646182385388,true,71,false
612,ok,0.0012555870202547192,0.1,1.25,0.09747311531389491,1.3017484748898722,37.840470365609335,true,70,false
613,ok,0.0013837201601051583,0.1,1.25,0.0978187729618027,1.293756649251686,51.23106145102235,true,72,false
614,ok,0.0013268867303058486,0.1,1.25,0.09747192985840751,1.2910925835656017,43.094336849679195,true,71,false
615,ok,0.0012286628283133577,0.1,1.25,0.09777895628247943,1.2979769382253699,36.79786485060439,true,69,false
616,ok,0.0011763445157576477,0.1,1.25,0.09768614635108583,1.2974367214646587,43.28834132221659,true,72,false
617,ok,0.0012753406710210844,0.1,1.25,0.09749070837671694,1.2959387916918867,43.08645177784488,true,73,false
618,ok,0.001184834207290377,0.1,1.25,0.09762132048832173,1.2885925378967407,33.52338127411746,true,74,false
619,ok,0.0011970900932503116,0.1,1.25,0.09750539048192358,1.2868235304974769,28.52288939819718,true,73,false
620,ok,0.00122191258704148,0.1,1.25,0.09773914741505309,1.2807992479873775,34.659731878051566,true,73,false
621,ok,0.001452891540053994,0.1,1.25,0.09746010519370926,1.3012784477221888,45.50781069467815,true,74,false
622,ok,0.001456649715979,0.1,1.25,0.09765602439977251,1.2853617971999844,40.57266055667172,true,74,false
623,ok,0.0013709053510295572,0.1,1.25,0.09793852830505245,1.270402145308037,41.86401843369227,true,70,false
624,ok,0.001168715132839635,0.1,1.25,0.09793249069250018,1.2809757302442706,42.9723981072308,true,74,false
625,ok,0.0014100433405474365,0.1,1.25,0.0975095902210309,1.2863685247607426,36.66726820741507,true,72,false
626,ok,0.0013017656575438072,0.1,1.25,0.09782887449562154,1.275099231884544,31.456536866608424,true,69,false
627,ok,0.0012928922501006784,0.1,1.25,0.09777140294161507,1.2973503168958234,44.11471858887,true,67,false
628,ok,0.0012781743345997906,0.1,1.25,0.09775112094913448,1.2792407885995614,44.66023203586269,true,75,false
629,ok,0.0012132264910223991,0.1,1.25,0.0979188681563612,1.2895822997136317,34.465359483612836,true,72,false
630,ok,0.0013670866563338041,0.1,1.25,0.09731232534677786,1.2772145176627212,46.48799044740155,true,73,false
631,ok,0.0012379189027866523,0.1,1.25,0.09761737898851788,1.291272923850847,40.152322206018844,true,71,false
632,ok,0.0012492096266672182,0.1,1.25,0.0976841871062649,1.285361579356253,43.116220355223135,true,69,false
633,ok,0.001122063245065061,0.1,1.25,0.09803629257150451,1.2778503481641257,37.89554490650863,true,71,false
634,ok,0.0011984279826629616,0.1,1.25,0.09777577196289028,1.2930904067226459,36.42833730580282,true,71,false
635,ok,0.0011957610314960352,0.1,1.25,0.09755656228066457,1.2985966916269278,37.540153491327025,true,73,false
636,ok,0.0012630631001900512,0.1,1.25,0.09772102060017206,1.2884921616770373,38.04712050922919,true,74,false
637,ok,0.0016121942719072111,0.1,1.25,0.0976874799718901,1.298372063977218,46.19126252870273,true,74,false
638,ok,0.001152625023346482,0.1,1.25,0.09754930106523962,1.2877080343411273,35.60073861695428,true,69,false
639,ok,0.001164394613013464,0.1,1.25,0.09731085154026642,1.3099960810241875,39.115988035289234,true,69,false
640,ok,0.0011016217002085516,0.1,1.25,0.09796178728142599,1.2849810313069732,33.857137452636685,true,72,false
641,ok,0.0014909579321884159,0.1,1.25,0.09756587216213897,1.2702635273012166,43.142906302225704,true,68,false
642,ok,0.0013704131124465616,0.1,1.25,0.09765313704385738,1.2737648435859699,34.534875060026685,true,71,false
643,ok,0.0014374900965842573,0.1,1.25,0.09747362875237847,1.2997921568052462,56.11306520803127,true,66,false
644,ok,0.0011430179891221254,0.1,1.25,0.09772316261724938,1.2955521584871024,41.74050816394142,true,70,false
645,ok,0.0011678390934320329,0.1,1.25,0.09770440383021728,1.2957835788125973,30.77933146838731,true,66,false
646,ok,0.0012089098241651458,0.1,1.25,0.09782882515917041,1.286728074231371,34.99309140024799,true,77,false
647,ok,0.0012176079565288862,0.1,1.25,0.0979795217015324,1.2797797179863768,39.232198182144025,true,73,false
648,ok,0.0013060594772156052,0.1,1.25,0.09785656368141193,1.282766359427679,45.76847117739477,true,72,false
649,ok,0.0014588871964109637,0.1,1.25,0.09776009661701063,1.3026639112057634,45.571687282366696,true,69,false
650,ok,0.001157012436310761,0.1,1.25,0.09794972706967565,1.2766557194213892,28.60226445192694,true,68,false
651,ok,0.0012288763310589928,0.1,1.25,0.09748448826238314,1.298048940593334,34.35560376809956,true,73,false
652,ok,0.0014434334068463266,0.1,1.25,0.09769869968547298,1.2987984804976593,40.97464364530687,true,70,false
653,ok,0.0014588414987648656,0.1,1.25,0.09795247216821562,1.265929115619042,47.03500330869963,true,78,false
654,ok,0.00130511813003012,0.1,1.25,0.09782630520033414,1.2770971225771959,36.718345847911664,true,72,false
655,ok,0.0011783751105800585,0.1,1.25,0.09792792701520184,1.2888697793201112,26.0528802859152,true,75,false
656,ok,0.0012684865094636792,0.1,1.25,0.09765198227675431,1.306754083312603,34.620740893496226,true,72,false
657,ok,0.0011878131166139021,0.1,1.25,0.09776495252385184,1.2790957767627786,32.767967633506586,true,73,false
658,ok,0.001363896922356962,0.1,1.25,0.09731949012317184,1.2916164570024713,39.88674289635042,true,73,false
659,ok,0.0011859168459179986,0.1,1.25,0.09738046699634732,1.29620840716644,32.60996056678865,true,71,false
660,ok,0.0014027591857953751,0.1,1.25,0.09772853349034012,1.2881670370332723,37.80475813265755,true,71,false
661,ok,0.001253111682528312,0.1,1.25,0.09791414424193201,1.2784008128750626,35.86187090004459,true,68,false
662,ok,0.0012109928586510029,0.1,1.25,0.09751718200227102,1.2961002471569518,31.693218732565075,true,69,false
663,ok,0.0011539395751987665,0.1,1.25,0.097935885388595,1.284806927443467,38.81323621410686,true,70,false
664,ok,0.0011950628889903516,0.1,1.25,0.09780903134862332,1.2876709256707273,35.45361551309848,true,75,false
665,ok,0.0012001789989953887,0.1,1.25,0.09763394381897217,1.2930454189145666,37.87324472590536,true,70,false
666,ok,0.0010484515331115375,0.1,1.25,0.09744415873006146,1.287122956920345,33.299950133887165,true,66,false
667,ok,0.0012652287159655047,0.1,1.25,0.09747201120893323,1.295024492865463,43.02708025033245,true,69,false
668,ok,0.0010714816095044155,0.1,1.25,0.09778030068300445,1.2920969225634111,36.2813235568244,true,70,false
669,ok,0.0011442578057089755,0.1,1.25,0.09733993079014386,1.305620679029007,31.123832840876847,true,67,false
670,ok,0.0012330465131955488,0.1,1.25,0.0976157978214364,1.3020118104862584,32.988069015732925,true,72,false
671,ok,0.0013146698407294,0.1,1.25,0.09813242928648869,1.2733303077879536,45.189658447590894,true,73,false
672,ok,0.0013822932279011061,0.1,1.25,0.09804289055182151,1.266707534905488,38.359122730353945,true,75,false
673,ok,0.0011346996121778439,0.1,1.25,0.09769318160742409,1.2848031076052617,34.22141465417774,true,74,false
674,ok,0.001310890282721371,0.1,1.25,0.0975996336246741,1.305624091539061,36.97945223858747,true,74,false
675,ok,0.0013322875528416526,0.1,1.25,0.09769208827324238,1.2902528681155416,43.9488536892191,true,68,false
676,ok,0.0012429127478489543,0.1,1.25,0.09769073891773719,1.2925166272448236,34.82879794050661,true,71,false
677,ok,0.0013031381875313476,0.1,1.25,0.09751089119597792,1.3158018591519325,40.03075687323845,true,71,false
678,ok,0.0011097903260982433,0.1,1.25,0.09778648557255525,1.291335532591015,35.183291975349434,true,66,false
679,ok,0.0012497718310274144,0.1,1.25,0.09768355342563474,1.305633251019565,40.757664913527165,true,72,false
680,ok,0.0011161059952319058,0.1,1.25,0.09752504761964509,1.2897335820769928,27.198127302432567,true,70,false
681,ok,0.0012880179049441865,0.1,1.25,0.09798844248721854,1.2770732882442406,36.55840095591171,true,69,false
682,ok,0.0012734225293560646,0.1,1.25,0.09756974671249855,1.277631863335351,41.11892002235683,true,77,false
683,ok,0.0012565939658703298,0.1,1.25,0.09737095504597212,1.297971813871788,41.2172581721102,true,80,false
684,ok,0.0012360340799968126,0.1,1.25,0.09756520048028733,1.2940669139968928,40.717656217096305,true,72,false
685,ok,0.0010731763170175727,0.1,1.25,0.09761493034277083,1.3069318105852414,39.36410376884355,true,72,false
686,ok,0.0012822650676454176,0.1,1.25,0.09761119099078007,1.2930330598881967,40.87247765996629,true,70,false
687,ok,0.0013022862138239912,0.1,1.25,0.09759230281487768,1.2951210004439995,37.45980728329462,true,70,false
688,ok,0.0012793150173355287,0.1,1.25,0.09793916779895856,1.283305610775351,35.62058859263893,true,76,false
689,ok,0.0014451677676114846,0.1,1.25,0.09770234216979143,1.2981235111371259,43.79280940210155,true,73,false
690,ok,0.0012982595186547799,0.1,1.25,0.09762082997058452,1.2729577923482673,39.63181087869461,true,75,false
691,ok,0.0013208536334460615,0.1,1.25,0.09751218531743576,1.2927838842321997,41.86721769045947,true,73,false
692,ok,0.0012693679772738686,0.1,1.25,0.09741023954527936,1.3043983701828528,42.627259344863596,true,69,false
693,ok,0.001195294787753048,0.1,1.25,0.09770770226249267,1.29817984079284,36.465857501740054,true,69,false
694,ok,0.0011901255250737627,0.1,1.25,0.09764428571309106,1.2832949680999477,39.24207524632392,true,72,false
695,ok,0.0013293296370541976,0.1,1.25,0.09788081433705131,1.3012586552016063,36.56655695002863,true,70,false
696,ok,0.001174105911473916,0.1,1.25,0.09769330918245908,1.30397983494172,35.47229502507482,true,72,false
697,ok,0.0012406673831271517,0.1,1.25,0.09733692602731242,1.2949457340897905,39.32797734380755,true,76,false
698,ok,0.0013090973235283722,0.1,1.25,0.09744886039481779,1.2841577358398442,38.736056421690336,true,71,false
699,ok,0.001379368705129749,0.1,1.25,0.09740311823769124,1.3029314584907672,37.08979459848577,true,70,false
700,ok,0.0012435209867326128,0.1,1.25,0.09792290711253387,1.2791620054259734,36.0851980426634,true,68,false
701,ok,0.0012633519005769568,0.1,1.25,0.09755876532050256,1.281409636353365,46.06218396381372,true,70,false
702,ok,0.0013047974158068756,0.1,1.25,0.09752341121111097,1.2793783849894447,37.65333679480602,true,71,false
703,ok,0.001086556458851346,0.1,1.25,0.09790188982626,1.2939708906046903,36.9379311751204,true,65,false
704,ok,0.0012466607248818606,0.1,1.25,0.09750834772787095,1.296938490103949,40.52141363455381,true,74,false
705,ok,0.0013015114670126607,0.1,1.25,0.09724627870783643,1.2998226232667625,47.91096425499913,true,75,false
706,ok,0.0012082335846440191,0.1,1.25,0.09754889020908294,1.2856971636068477,34.48598599125516,true,72,false
707,ok,0.001209648964486784,0.1,1.25,0.09761250511695879,1.2827877207285299,36.7209626631755,true,70,false
708,ok,0.0012730880120477544,0.1,1.25,0.09772109812734489,1.287826127326507,37.82513662152451,true,72,false
709,ok,0.001220756191469985,0.1,1.25,0.09774141828288027,1.2920315397177613,42.61090642776273,true,70,false
710,ok,0.0013702635594009603,0.1,1.25,0.09814761685184312,1.27950025066777,43.21913404867492,true,67,false
711,ok,0.0012643839079435834,0.1,1.25,0.09785399916052165,1.2924654953324577,37.2338089894219,true,73,false
712,ok,0.001158031002378229,0.1,1.25,0.09777495408813476,1.2715168463101678,37.04848662362967,true,77,false
713,ok,0.001269947019406226,0.1,1.25,0.09782018847985804,1.2758799135171772,31.88460961934712,true,73,false
714,ok,0.0012789337766038807,0.1,1.25,0.09785342300818023,1.281947254330704,40.71264196491337,true,71,false
715,ok,0.0013810395976837067,0.1,1.25,0.09747651945080776,1.281498955396868,43.451215633801645,true,72,false
716,ok,0.0013208022253609786,0.1,1.25,0.0976424872812501,1.294553743535335,40.33457998944878,true,72,false
717,ok,0.001358124614730114,0.1,1.25,0.09789705432894034,1.2780529166921455,37.73847603808164,true,74,false
718,ok,0.001012987879712518,0.1,1.25,0.09764760626463562,1.2951188022849838,29.795972255951142,true,70,false
719,ok,0.001163611343200407,0.1,1.25,0.09772399430856538,1.279328043287458,33.94204744406514,true,76,false
720,ok,0.0014519612109229045,0.1,1.25,0.09766474748275378,1.2791238649452603,47.83286532918766,true,75,false
721,ok,0.0014372663524556527,0.1,1.25,0.09773308195925717,1.281291663485103,41.14882032841045,true,70,false
722,ok,0.0013603748575618433,0.1,1.25,0.09742649326287582,1.2945731371893072,37.127066145238835,true,72,false
723,ok,0.0012452656020918178,0.1,1.25,0.09764292032422478,1.303311906600377,34.08753844563073,true,75,false
724,ok,0.0012100096928496708,0.1,1.25,0.09799848294723179,1.2741887188631005,35.68805347776174,true,71,false
725,ok,0.0012358777557511238,0.1,1.25,0.09742111091606148,1.3000080341111782,41.6427071947761,true,73,false
726,ok,0.0012020101476534,0.1,1.25,0.09778990629529127,1.303273220454798,36.79867524508475,true,70,false
727,ok,0.0011575490283726128,0.1,1.25,0.09764365394210353,1.3015982199744653,34.38269453794718,true,76,false
728,ok,0.001305186709125925,0.1,1.25,0.09743063793782517,1.2951659926280759,36.958961492391445,true,71,false
729,ok,0.001216958361786041,0.1,1.25,0.09773852550264038,1.312978392577791,29.59262938660773,true,70,false
730,ok,0.0010809980527843007,0.1,1.25,0.09781807419033332,1.289210654261879,41.75230678038199,true,72,false
731,ok,0.001203753902087177,0.1,1.25,0.09744302166733801,1.3114377950307612,37.78801990239944,true,71,false
732,ok,0.0012433040409616691,0.1,1.25,0.09775459751055343,1.2907849950504835,35.53528202747626,true,73,false
733,ok,0.0012320478786591975,0.1,1.25,0.09805686710006374,1.2732302462895706,33.827135599022206,true,71,false
734,ok,0.0011242808400961986,0.1,1.25,0.09757926022503617,1.2848527672845407,28.99560448571406,true,68,false
735,ok,0.0013936540477960382,0.1,1.25,0.09737898527995431,1.3013183595093112,39.091150990840276,true,75,false
736,ok,0.0011572722291430337,0.1,1.25,0.09756024416602382,1.2962502917433927,35.71080031793131,true,69,false
737,ok,0.0013899147322634403,0.1,1.25,0.09768457764516263,1.291268164097778,40.63158923455997,true,73,false
738,ok,0.001296363384507362,0.1,1.25,0.09754358224148446,1.2952167639052092,37.061498558823494,true,70,false
739,ok,0.0012073156634083422,0.1,1.25,0.09768934562109242,1.3006489250504312,40.365485055064305,true,72,false
740,ok,0.0012469691651221218,0.1,1.25,0.09764326694042703,1.2918362888651516,40.257128062069484,true,69,false
741,ok,0.001109791994747187,0.1,1.25,0.09792322098371552,1.2927619603241765,34.0974823014641,true,70,false
742,ok,0.0013233575891050718,0.1,1.25,0.09781789862947393,1.2748285103800887,36.76252607182228,true,73,false
743,ok,0.0012991279126141984,0.1,1.25,0.09765679695107185,1.2958981210098868,39.50479817304157,true,72,false
744,ok,0.0011891936265728438,0.1,1.25,0.09761858170694947,1.2908208730356512,29.7093946992613,true,72,false
